year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,11,"ภาชนะ 4 ใบ บรรจุแก๊ส N2 , O2 , F2 , CI2 ใบละชนิด หากนำแก๊ส H2 มาทำปฏิกิริยา\nกับแก๊สในภาชนะแต่ละใบ ภายใต้เงื่อนไขที่เหมาะสม จนเกิดผลิตภัณฑ์\nข้อใดเป็นจริง สําหรับผลิตภัณฑ์ในภาชนะทั้ง 4ใบ",(1) ผลิตภัณฑ์เป็นแก๊สที่อุณหภูมิห้อง\n(2) ผลิตภัณฑ์เกิดพันธะไฮโดรเจนได้\n(3) ผลิตภัณฑ์ละลายน้ำ ได้ดีกว่าสารตั้งต้น\n(4) พันธะในผลิตภัณฑ์มีความเป็นขั้ว แต่เป็นสารไม่มีขั้ว\n(5) ผลิตภัณฑ์ละลายนําแล้วให้สารละลายมีสมบัติเป็นกรด\n,(3) ผลิตภัณฑ์ละลายน้ำ ได้ดีกว่าสารตั้งต้น,TRUE,TRUE,TRUE,
2021,12,การผลิตแอมโมเนียในปัจจุบันนิยมทำผ่านกระบวนการฮาเบอร์ (Haber process)\nซึ่งอาจเขียนแทนด้วยสมการเคมีสุทธิ ดังนี้\nN₂ (g) + 3H₂ (g) → 2NH3(g) + 92.4 kJ/ mol\n                       Fe(s)\nข้อใดไม่ถูกต้อง,(1) ในกระบวนการนี้เหล็กถูกใช้เป็นตัวเร่งปฏิกิริยา\n(2) กระบวนการฮาเบอร์เป็นกระบวนการคายพลังงาน\n(3) ปฏิกิริยานี้จะเกิดขึ้นได้ดีจำเป็นต้องทำที่อุณหภูมิสูง\n(4) จำนวนอะตอมของแก๊สลดลงเมื่อปฏิกิริยาดำเนินไป\n(5) สารตั้งต้นและผลิตภัณฑ์ทุกชนิดอยู่ในสถานะเดียวกัน,(4) จำนวนอะตอมของแก๊สลดลงเมื่อปฏิกิริยาดำเนินไป,TRUE,TRUE,TRUE,
2021,13,ข้อใดเป็นสูตรโมเลกุลของกรดไขมันอิ่มตัวแบบโซ่ตรงที่พบได้ในอาหาร,(1) C12H22O2\n(2) C14H28O2\n(3) C16H30O2\n(4) C18H32O2\n(5) C18H38O2,(2) C14H28O2,TRUE,TRUE,TRUE,
2021,14,ข้อใดถูกต้อง,(1) เป็นพอลิเมอร์เทอร์มอเซต\n(2) LDPE ทนความร้อนได้สูงกว่า HDPE\n(3) มอนอเมอร์ของ PVC จัดเป็นสารประกอบไฮโดรคาร์บอน\n(4) พอลิโพรพิลีนไม่สามารถนำมาทำภาชนะบรรจุอาหารร้อนได้\n(5) มอนอเมอร์ของ มีจำนวนคาร์บอนมากกว่ามอนอเมอร์ของ \n ,(5) มอนอเมอร์ของ 26 มีจำนวนคาร์บอนมากกว่ามอนอเมอร์ของ,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,15,จากสูตรโครงสร้างของสารต่อไปนี้ สารA สาร B สาร C สาร D สาร E  ข้อใดถูกต้อง\n,(1) สาร B  เท่านั้นเป็นเบส\n(2) สาร C เท่านั้นเป็นกลาง\n(3) สาร A และสาร D เป็นกรด\n(4) สาร A และสาร C เป็นกลาง\n(5) สาร B และ สาร E  เป็นเบส,(5) สาร B และ สาร E  เป็นเบส,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,16,วัตถุหนึ่งเคลื่อนที่ในแนวเส้นตรงจากหยุดนิ่งโดยมีกราฟแสดงตำแหน่งของวัตถุ\nกับเวลา ดังภาพ,ข้อใดถูกต้อง\n(1) ช่วงเวลา 0 ถึง 10วินาที วัตถุนี้เคลื่อนที่เป็นระยะกระจัดเป็นศูนย์\n(2) ช่วงเวลา 0 ถึง 2 วินาที วัตถุมีอัตราเร็ว เท่ากับ 2.5 เมตรต่อวินาที\n(3) ช่วงเวลา 0 ถึง 6 วินาที วัตถุเคลื่อนที่เป็นระยะทางทั้งหมด 30 เมตร\n(4) ช่วงเวลา ถึง 10 วินาที วัตถุมีอัตราเร็วเฉลี่ย เท่ากับ 15 เมตรต่อวินาที\n(5) ช่วงเวลา 2 ถึง 6 วินาที เป็นช่วงที่วัตถุมีขนาดความเร็วเฉลี่ยสูงสุด,(4) ช่วงเวลา ถึง 10 วินาที วัตถุมีอัตราเร็วเฉลี่ย เท่ากับ 15 เมตรต่อวินาที,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,17,ผู้ทดลองอยู่บนยอดตึกมีความสูง 10 เมตร และทำการทดลองกรณีต่างๆ ดังนี้\nก. ปล่อยวัตถุตกอย่างเสรี\nข. ขว้างวัตถุไปตามแนวระดับ ด้วยอัตราเร็ว 8 เมตรต่อวินาที\nค. ขว้างวัตถุขึ้นโดยทำ มุม 45 องศากับแนวระดับด้วยความเร็ว 8 เมตรต่อวินาที\nข้อใด ไม่ถูกต้อง,(1) วัตถุในข้อ กและ ข จะตกถึงพื้นพร้อมกัน\n(2) วัตถุใน ข้อ ขและ ค มีอัตราเร็วขณะกระทบพื้นเท่ากัน\n3.วัตถุใน ข้อ ค จะมีอัตราเร็วเป็นศูนย์ที่ตำแหน่งสูงสุด\n(4) วัตถุในข้อ ค ตกถึงพื้นโดยมีระยะในแนวระดับมากกว่าวัตถุในข้อ ข\n(5) วัตถุในข้อ ก ข และ ค มีความเร่งเท่ากัน,(3) วัตถุใน ข้อ ค จะมีอัตราเร็วเป็นศูนย์ที่ตำแหน่งสูงสุด,TRUE,TRUE,TRUE,
2021,18,เส้นลวดตรงเส้นหนึ่ง เมื่อมีหรือไม่มีกระแสไฟฟ้า18 ในกิจกรรมการวางเข็มทิศรอบๆ\nคงที่ พบว่าเข็มของเข็มทิศวางตัวในลักษณะ ตามที่แสดงในภาพ  กิจกรรมนี้เป็นการสาธิตเหตุการณ์ในข้อใด,(1) การเกิดคลื่นแม่เหล็กไฟฟ้า\n(2) การเกิดแรงเคลื่อนไฟฟ้าเหนี่ยวนำ\n(3) การเกิดสนามไฟฟ้าจากกระแสไฟฟ้า\n(4) การเกิดสนามแม่เหล็กจากกระแสไฟฟ้า\n(5) การเกิดแรงไฟฟ้าที่กระทำ ต่อเข็มของเข็มทิศ\n,(4) การเกิดสนามแม่เหล็กจากกระแสไฟฟ้า,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,19,คลื่นผิวน้ำเดินทางจากบริเวณ 1ไปยังบริเวณ  โดยมีทิศการเคลื่อนที่ตามลูกศร ดังภาพ  ข้อใดถูกต้อง,(1) น้ำ ในบริเวณ เตื้นกว่าน้ำ ในบริเวณ \n(2) น้ำ ใน บริเวณ 1 ลึกเท่ากับน้ำ ในบริเวณ \n3.น้ำ ในบริเวณ 1 ลึกกว่าน้ำ ในบริเวณ \n(4) ความยาวคลื่นผิวน้ำในบริเวณ 1 ยาวกว่าความยาวคลื่นผิวน้ำ ในบริเวณ\n(5) ความถี่ของคลื่นผิวน้ำในบริเวณ 1ไม่เท่ากับความถี่ของคลื่นผิวน้ำ ในบริเวณ ,(1) น้ำ ในบริเวณ เตื้นกว่าน้ำ ในบริเวณ,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,20,ผู้สังเกต A B และ C ยืนอยู่ห่างจากแหล่งกำเนิดเสียง S เป็นระยะ SA SB และ SC\nตามลำดับ โดยความเข้มเสียงของ S ที่แต่ละคนได้ยินมีลักษณะดังนี้\n A    เหมือนนั่งอ่านหนังสืออยู่ในห้องสมุด\n B   เหมือนยืนอยู่ข้างเครื่องขุดเจาะถนนที่กำลังทำงานอยู่\n C  เหมือนอยู่ในสํานักงานที่มีผู้ร่วมงานสนทนากันอยู่ใกล้ๆ,(1) SA < SB < SC\n(2) SB < SC < SA\n(3) SC < SA < SB\n(4) SA < SC < SB\n(5) SB < SA < SC,(2) SB < SC < SA,TRUE,TRUE,TRUE,
2021,21,การประยุกต์ใช้ความรู้เรื่องเสียงในข้อใดไม่ถูกต้อง,(1) การใช้คลื่นเสียงความถี่สูงในการประมง\n(2) การส่งคลื่นเสียงผ่านสุญญากาศเพื่อศึกษาการสะท้อนของผิววัสดุ\n(3) การใช้หลักการสั่นพ้องของเสียงในเครื่องดนตรีประเภทเป่า\n(4) การวัด อัตราเร็วของวัตถุตามหลักการของปรากฏการณ์ดอปเพลอร์\n(5) การใช้ความรู้เรื่องบีตในการปรับเสียงของเครื่องดนตรีประเภทสาย,(2) การส่งคลื่นเสียงผ่านสุญญากาศเพื่อศึกษาการสะท้อนของผิววัสดุ,TRUE,TRUE,TRUE,
2021,22,ภาพแสดงสเปกตรัมของแสงขาวที่ ถูกดูดกลืนโดยสารละลายน้ำ ผล ไม้ชนิดหนึ่ง  จากข้อมูล สารละลายน้ำ ผลไม้นี้มีสีอะไร,(1) สีม่วง\n(2) สีน้ำเงินเขียว\n(3) สีเขียว\n(4) สีเหลือง\n(5) สีแดง,(5) สีแดง,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,23,กำหนดให้การผสมแสงสีปฐมภูมิ เป็นดังภาพ   ภาพแสดงการทดลองในห้องมืดโดยการวางแหล่งกำเนิดแสง 2 แหล่งซึ่งมีสีแดง\nและสีเขียวไว้ด้านหน้าของวัตถุทึบแสงอันหนึ่ง ด้านหลังของวัตถุนี้มีฉากสีขาววางอยู่\nเส้นทึบแสดงรังสี บางเส้นที่ออกมาจากแหล่งกำเนิดแสงสีแดง เส้นประแสดงรังสีบาง\nเส้นที่ออกมาจากแหล่งกำเนิดแสงสีเขียว พบว่า เกิดเงาของวัตถุบนฉาก\nจากภาพและข้อมูล บนฉากจะปรากฏสีอะไรบ้าง,(1) สีดำ \n(2) สีแดง และสีเขียว \n(3) สีแดง สีเขียวและสีดำ \n(4) สีแดง สีเขียว และสีเหลือง\n(5) สีแดง สีเขียว สีเหลือง และสีดำ,(5) สีแดง สีเขียว สีเหลือง และสีดำ,FALSE,TRUE,TRUE,Understanding Picture is required.
2021,24,ข้อใดถูกต้อง,(1) บรรยากาศของดาวเคราะห์จะมีปริมาณสัดส่วนของแก๊สเหมือนกัน\n(2) ระบบสุริยะประกอบด้วยดวงอาทิตย์ ดาวเคราะห์และดาวหางเท่านั้น\n(3) ดวงอาทิตย์เป็นดาวฤกษ์รุ่นหลังเนื่องจากมีองค์ประกอบของธาตุที่หนักกว่า\nธาตุเหล็ก\n(4) ดาวเคราะห์แก๊ส มีองค์ประกอบเป็นแก๊สคล้ายดาวฤกษ์ แต่มีมวลน้อยกว่า\nดาวฤกษ์มาก\n(5) จุดมืดของดวงอาทิตย์เป็นบริเวณ ที่ไม่มีความร้อนถ่ายเทจึงทำให้สังเกตเห็น\nเป็นสีกลากว่าบริเวณ รอบ ๆ,(3) ดวงอาทิตย์เป็นดาวฤกษ์รุ่นหลังเนื่องจากมีองค์ประกอบของธาตุที่หนักกว่าธาตุเหล็ก,TRUE,TRUE,TRUE,
2021,25,นักดาราศาสตร์คนหนึ่งสังเกตดาวบนท้องฟ้าและบันทึกโชติมาตร และสเปกตรัม\nของดาวดังตาราง\nดาว    โชติมาตรปรากฏ    โชติมาตรสมบูรณ์       สเปกตรัม\n ก              -1.44                      1.45                     A\n ข              -0.05                     -0.31                     K\n ค               0.03                       0.58                    A\n ง                0.98                    -.355                     B \nข้อใดถูกต้อง,(1) ดาว ข มีขนาดใหญ่กว่าดาว ค\n(2) ดาว ก มีกำลังส่องสว่างมากกว่าดาว ค\n(3) ดาว ง มีความส่องสว่างมากกว่าดาว ข\n(4) ผู้สังเกตจากโลกจะเห็นดาว ง สว่างที่สุด\n(5) ถ้าดาว ก และ ค มีขนาดเท่ากัน ดาวกจะมีอุณหภูมิผิวสูงกว่าดาว ค,(1) ดาว ข มีขนาดใหญ่กว่าดาว ค,TRUE,TRUE,TRUE,
2021,26, จากการวิเคราะห์องค์ประกอบหลักทางเคมีในชั้นเปลือกโลกชั้นเนื้อโลกและแก่นโลก\nผลการวิเคราะห์ปริมาณ ธาตุ 5 ธาตุได้แก่ A B C D E ในชั้นต่างๆแสดงดังตาราง\nธาตุ      ชั่นเปลือกโลก          ชั้นเนื้อโลก                             แก่นโลก\n A            ร้อยละ 5                ร้อยละ 8                              ร้อยละ 80\n B       มีปริมาณน้อยมาก     มีปริมาณน้อยมาก                      ร้อยละ 5\n C           ร้อยละ 28              ร้อยละ 45                              ร้อยละ 7\n D           ร้อยละ 47          มีปริมาณน้อยมาก                       ร้อยละ 4\n E           ร้อยละ 8                ร้อยละ 3                           มีปริมาณน้อยมาก\nข้อใดคือธาตุและซึ่งเป็นองค์ประกอบหลักในชั้นเปลือกโลกตามลำดับ,(1) เหล็กและนิกเกิล\n(2) เหล็กและ แมกนีเซียม\n(3) แมกนีเซียมและ อะลูมิเนียม\n(4) ซิลิกอนและ ออกซิเจน\n(5) ซิลิกอน และอะลูมิเนียม,(4) ซิลิกอนและ ออกซิเจน,TRUE,TRUE,TRUE,
2021,27,จากการสำรวจแนวรอยต่อของแผ่นธรณีที่อยู่ในบริเวณ ใกล้เคียงกับพื้นที่ที่ได้รับ\nผลกระทบจากสึนามิ พบแนวรอยต่อ 5 รูปแบบได้แก่ A B C D E ดังตาราง\nบริเวณที่สำรวจ                 รูปแบบแนวรอยต่อบริเวณที่สํารวจ\n       A                                 แนวแผ่นธรณีทวีปแยกตัว\n       B                                 แนวแผ่นธรณีมหาสมุทรเคลื่อนที่ผ่านกันในแนวราบ\n       C                                 แนวแผ่นธรณีมหาสมุทรเคลื่อนที่เข้าหากัน\n       D                                 แนวแผ่นธรณีมหาสมุทรและแผ่นธรณีทวีปเคลื่อนที่เข้าหากัน\n       E                                 แนวแผ่นธรณีทวีปเคลื่อนที่เข้าหากัน\nข้อใดคือบริเวณที่น่าจะเป็นแหล่งกำเนิดสึนามิ,(1) A และ B\n(2) B และ C \n(3) C และ D \n(4) C และ E \n(5) D และ E,(3) C และ D,TRUE,TRUE,TRUE,
2021,28, จากการสำรวจภูมิประเทศของประเทศญี่ปุ่นพบภูเขาไฟมีพลังเป็นจำนวนมาก\nเหตุที่พบภูเขาไฟ ได้หลายแห่งเป็นเพราะประเทศญี่ปุ่น ตั้งอยู่ที่บริเวณ ใด,(1) บริเวณที่มีจุดร้อนอยู่ข้างใต้\n(2) บริเวณเขตมุดตัวของแผ่นธรณี\n(3) บริเวณแผ่นธรณีแยกตัวออกจากกัน\n(4) บริเวณแผ่นธรณี ทวีปเคลื่อนที่เข้าหากัน\n(5) บริเวณแผ่นธรณี เคลื่อนผ่านกันในแนวราบ,(2) บริเวณเขตมุดตัวของแผ่นธรณี,TRUE,TRUE,TRUE,
2021,29,ครูมอบหมายให้นักเรียนทำรายงานเรื่องผลกระทบของสถานการณ์การระบาด\nของโควิด-19 ที่มีต่อประชาชน\nข้อใดไม่อยู่ในกระบวนการรวบรวมข้อมูล,(1) ทําแบบสอบถามออนไลน์\n2 .นำเสนอแผนภาพผู้ป่วยแยกตามกลุ่มอายุในรายจังหวัด\n(3) ใช้โปรแกรมรวบรวมข่าวที่มีคำว่า 'โควิด' จากเว็บไซต์ของสำนักข่าวต่างๆ\n(4) นําข้อมูลจากเว็บไซต์รายงาน COVID-19 ประจำวันของกรมควบคุมโรคมาใส่ใน\nฐานข้อมูล\n(5) ดึงข้อมูลความเคลื่อนไหวการเดินทาง (Mobility Trend) ของผู้คนจากเว็บไซต์\nของผู้ให้บริการ เช่น Apple หรือ Google\n,(2) นำเสนอแผนภาพผู้ป่วยแยกตามกลุ่มอายุในรายจังหวัด,TRUE,TRUE,TRUE,
2021,30,ในภาคอุตสาหกรรมมีการนำเครื่องมือ/แนวคิดการแก้ไขปัญหาทางวิศวกรรมมาใช้\nอย่างหลากหลาย DMAIC ถือเป็นหนึ่งในเครื่องมือที่นิยมนำมาใช้ในการแก้ไขปัญหา\nแบ่งเป็น\nD-define         การนิยามปัญหา\nM-measure    การวัดและรวบรวมข้อมูล\nA-analyze      การวิเคราะห์สาเหตุของปัญหา\nI-improve       การปรับปรุงแก้ไข\nC-control        การควบคุม/ติดตามไม่ให้เกิดปัญหานั้นขึ้นมาอีก\nผังก้างปลา (Fishbone Diagram) เหมาะแก่การนำมาใช้ในขั้นตอนใดของการแก้ไข\nปัญหาด้วย DMAIC,(1) Define\n(2) Measure\n(3) Analyze\n(4) Improve\n(5) Control,(3) Analyze,TRUE,TRUE,TRUE,
2021,31,นักเรียนต้องการจัดทำ โครงงานเครื่องวัดปริมาณฝุ่นภายในห้องที่มีการรายงานผล\nออนไลน์ผ่านเว็บไซต์ จากขั้นตอนการทำงานต่อไปนี้\nขั้นตอน         การทํางาน\nก                  กําหนดขนาดของฝุ่นที่ต้องการตรวจวัด\nข                 ติดตามตรวจสอบการทํางานของเครื่องเป็นประจำ\nค                  ติดตั้งใช้งานเครื่องวัดปริมาณฝุ่นภายในห้องที่ต้องการ\nง                  ศึกษาและเลือกเซ็นเซอร์สำหรับตรวจวัดฝุ่นพร้อมชุดควบคุมประมวลผลสัญญาณ\nจ                 จัดสร้างชุดอุปกรณ์พร้อมพัฒนาซอฟต์แวร์ตรวจวัดและแสดงผลและทำการทดสอบ\nฉ                 ออกแบบระบบตรวจวัดฝุ่น (ประกอบ ติดตั้ง เชื่อมต่อ ประมวลผล) และ ออกแบบdashboardแสดงผลออนไลน์\nจงเรียงลําดับขันตอนการพัฒนาโครงงานให้เป็นไปตามแนวคิดเชิงคํานวณ,(1) ก→ง→ฉ→จ→ค→ข\n(2) ก→จ→ง→ฉ→ค→ ข\n(3) ง→ฉ→ก→จ→ค→ข\n(4) ฉ→ก→ง→จ→ค→ข\n(5) ฉ→จ→ก→ง→ค→ข\n,(1) ก→ง→ฉ→จ→ค→ข,TRUE,TRUE,TRUE,
