year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2016,11,ความร่วมมือของสถาบันสังคมตามข้อใดจะช่วยปลูกฝังอบรมความเป็นพลเมืองดีแก่เยาวชนได้มากที่สุด,(1) ศาสนา เศรษฐกิจ (2) ครอบครัว การศึกษา (3) การปกครอง ศาสนา (4) การศึกษา สื่อสารมวลชน,(2) ครอบครัว การศึกษา,TRUE,TRUE,TRUE,
2016,12,ค่านิยมที่โดดเด่นและควรอนุรักษ์ไว้ในสังคมไทย คือข้อใด,(1) ระบบอุปถัมภ์ (2) การไม่ชอบการพนันขันต่อ (3) การกล้าคิดกล้าแสดงออก (4) การเคารพกตัญญูต่อผู้มีพระคุณ,(4) การเคารพกตัญญูต่อผู้มีพระคุณ,TRUE,TRUE,TRUE,
2016,13,ปัจจัยข้อใดส่งผลให้วัฒนธรรมในอาเซียนเกิดความหลายหลากมากที่สุด,(1) ศาสนา (2) การตั้งถิ่นฐาน (3) การสร้างบ้านเรือน (4) วิธีการแสวงหาความรู้,(1) ศาสนา,TRUE,TRUE,TRUE,
2016,14,การปฏิบัติตามข้อใดไม่ถูกต้องตามวิถีประชาธิปไตย,(1) ให้ความสำคัญต่อการเลือกตั้งทุกครั้ง (2) ติดตามปัญหาสำคัญของบ้านเมือง (3) ใช้วิจารณญาณในการรับฟังข่าวสาร (4) หลีกเลี่ยงที่จะฟังความคิดเห็นของผู้ที่คิดต่าง,(4) หลีกเลี่ยงที่จะฟังความคิดเห็นของผู้ที่คิดต่าง,TRUE,TRUE,TRUE,
2016,15,รูปแบบของรัฐประเทศใดคล้ายคถึงกับประเทศไทย,(1) อินเดีย (2) สิงคโปร์ (3) มาเลเซีย (4) ออสเตรเลีย,(2) สิงคโปร์,TRUE,TRUE,TRUE,
2016,16,ข้อความใดอธิบายความสำคัญของรัฐธรรมนูญในฐานะกฎหมายสูงสุดของประเทศได้ถูกต้อง,(1) กำหนดแนวทางการพัฒนาสังคม (2) กำหนดทิศทางในการแก้ปัญหาเศรษฐกิจ (3) กฎหมายที่ตราขึ้นภายหลังจะขัดแย้งต่อรัฐธรรมนูญมิได้ (4) กำหนดความสัมพันธ์ระหว่างภาคเอกชนและสถาบันการเมืองการปกครอง,(3) กฎหมายที่ตราขึ้นภายหลังจะขัดแย้งต่อรัฐธรรมนูญมิได้,TRUE,TRUE,TRUE,
2016,17,ปัจจัยสำคัญในการส่งเสริมวัฒนธรรมประชาธิปไตยให้เข้มแข็งคือข้อใด,(1) การติดตามตรวจสอบการทำงานของสื่อมวลชน (2) การบังคับใช้กฎหมายและมีบทลงโทษรุนแรง (3) การมีองค์กรอิสระทำงานร่วมกับภาครัฐ (4) การส่งเสริมการศึกษาเพื่อสร้างพลเมือง,(4) การส่งเสริมการศึกษาเพื่อสร้างพลเมือง,TRUE,TRUE,TRUE,
2016,18,ข้อใดไม่ถูกต้องในการติดตามข่าวสารในสังคม,(1) ฝึกตนเองให้เป็นนักอ่าน (2) สนใจที่จะมีการแลกเปลี่ยนความรู้ (3) รับฟังเรื่องราวที่เกิดขึ้นแล้วส่งต่อให้เพื่อน ๆ ทันที (4) กล้าซักถามเรื่องราวข่าวสารในประเด็นที่เกี่ยวข้องกับตนเอง,(3) รับฟังเรื่องราวที่เกิดขึ้นแล้วส่งต่อให้เพื่อน ๆ ทันที,TRUE,TRUE,TRUE,
2016,19,พฤติกรรมและค่านิยมการบริโภคในข้อใดส่งผลให้เกิดปัญหาการลดลงของทรัพยากรมากที่สุด,(1) การบริโภคสินค้าตามรสนิยม (2) การบริโภคสินค้าอย่างสิ้นเปลือง (3) การบริโภคสินค้าจากต่างประเทศ (4) การบริโภคสินค้าที่ไม่ถูกสุขลักษณะ,(2) การบริโภคสินค้าอย่างสิ้นเปลือง,TRUE,TRUE,TRUE,
2016,20,"การกระทำในข้อใดจัดว่า ""มีภูมิคุ้มกันในตัวที่ดี"" ตามหลักเศรษฐกิจพอเพียง",(1) ใช้จ่ายให้พอดีไม่เป็นหนี้เป็นสิน (2) ขุดสระเก็บน้ำในไร่นาเพื่อใช้ในฤดูแล้ง (3) หาความรู้เพิ่มเติมเพื่อใช้ในการประกอบอาชีพ (4) จ่ายเงินซื้อสินค้าที่มีความจำเป็นและมีประโยชน์,(2) ขุดสระเก็บน้ำในไร่นาเพื่อใช้ในฤดูแล้ง,TRUE,TRUE,TRUE,
