year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
tha,11,อาณานิคมของมดทหารเดินขบวนและทำรังในช่วงระยะที่แตกต่างกันเช่นกัน ในช่วงเวลาย้ายถิ่นฐาน มดทหารจะเดินทางในตอนกลางคืนและหยุดพักเพื่อตั้งค่ายในตอนกลางวัน เมื่ออาหารที่มีอยู่ลดลง อาณานิคมก็เริ่มเข้าสู่ระยะเร่ร่อน ซึ่งในระยะนี้ อาณานิคมจะสร้างรังชั่วคราวซึ่งจะเปลี่ยนไปทุกวัน การเดินเร่ร่อนหรือเดินขบวนแต่ละครั้งกินเวลาประมาณ 17 วัน\nจากบทความ ข้อใดเป็นจริงเกี่ยวกับช่วงย้ายถิ่นฐานของมดทหาร,(1) ทำรังตอนกลางคืน\n(2) มีอาหารน้อย\n(3) สร้างรังที่ต้องเปลี่ยนทุก 17 วัน\n(4) เดินขบวนตอนกลางวัน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,12,อาณานิคมของมดทหารเดินขบวนและทำรังในช่วงระยะที่แตกต่างกันเช่นกัน ในช่วงเวลาย้ายถิ่นฐาน มดทหารจะเดินทางในตอนกลางคืนและหยุดพักเพื่อตั้งค่ายในตอนกลางวัน เมื่ออาหารที่มีอยู่ลดลง อาณานิคมก็เริ่มเข้าสู่ระยะเร่ร่อน ซึ่งในระยะนี้ อาณานิคมจะสร้างรังชั่วคราวซึ่งจะเปลี่ยนไปทุกวัน การเดินเร่ร่อนหรือเดินขบวนแต่ละครั้งกินเวลาประมาณ 17 วัน\nจากบทความ ข้อความใดสะท้อนพฤติกรรมการทำรังของมดทหารในช่วงย้ายถิ่นฐานได้ถูกต้อง,(1) ทำรังตอนกลางคืน\n(2) เดินขบวน 17 วันโดยไม่ทำรัง\n(3) เปลี่ยนรังทุกวัน\n(4) ใช้รังเดียวตลอดช่วงเวลานั้น,(3) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,13,จังหวะต่าง ๆ มากมายในกลไกชีวภาพและพฤติกรรมที่ได้รับการเฝ้าสังเกต มักขึ้นอยู่กับการมีอยู่ของวัฏจักรภายในร่างกายและการทำงานผ่านนาฬิกาชีวภาพของวัฏจักรเหล่านั้น จังหวะที่เกิดขึ้นเป็นระยะ (ซึ่งไม่ใช่แค่การตอบสนองต่อสัญญาณภายนอกที่เป็นระยะ) ได้รับการบันทึกว่ามีอยู่ในสิ่งมีชีวิตส่วนใหญ่ ซึ่งรวมถึงแบคทีเรีย เชื้อรา พืช และสัตว์ นาฬิกาชีวภาพเป็นออสซิลเลเตอร์ที่ทำงานได้ด้วยตนเอง ซึ่งจะยังคงทำงานอย่างเป็นอิสระต่อไปแม้เมื่อไม่มีสิ่งชี้นําจากภายนอกแล้ว\nข้อใดต่อไปนี้จะดำเนินต่อไปแม้มีสิ่งชี้นําจากภายนอก,(1) วัฏจักรภายในร่างกาย\n(2) จังหวะที่เกิดขึ้นเป็นระยะ\n(3) นาฬิกาชีวภาพ\n(4) จังหวะที่ได้รับการเฝ้าสังเกต,(3) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,14,ประชากร คือกลุ่มของสิ่งมีชีวิตสปีชี่ใดสปีชี่หนึ่งภายในพื้นที่ภูมิศาสตร์ที่กำหนด เมื่อประชากรทั้งหมดมีลักษณะทางพันธุกรรมอย่างหนึ่งที่เหมือนกันก็จะถูกเรียกว่าโมโนมอร์ฟิก เมื่อบุคคลแสดงลักษณะเฉพาะหนึ่ง ๆ ในรูปแบบที่ต่างกันออกไป พวกเขาอยู่ในภาวะพหุสันฐาน\nคำใดอธิบายบุคคลที่แสดงลักษณะทางพันธุกรรมที่แตกต่างออกไป,(1) โมโนมอร์ฟิก\n(2) สิ่งมีชีวิต\n(3) สปีชี่\n(4) พหุสันฐาน,(4) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,15,ประชากร คือกลุ่มของสิ่งมีชีวิตสปีชี่ใดสปีชี่หนึ่งภายในพื้นที่ภูมิศาสตร์ที่กำหนด เมื่อประชากรทั้งหมดมีลักษณะทางพันธุกรรมอย่างหนึ่งที่เหมือนกันก็จะถูกเรียกว่าโมโนมอร์ฟิก เมื่อบุคคลแสดงลักษณะเฉพาะหนึ่ง ๆ ในรูปแบบที่ต่างกันออกไป พวกเขาอยู่ในภาวะพหุสันฐาน\nข้อใดต่อไปนี้เป็นคำที่ถูกต้องสำหรับสิ่งมีชีวิตที่อยู่ในพื้นที่แห่งหนึ่ง,(1) โมโนมอร์ฟิก\n(2) ประชากร\n(3) สปีชี่\n(4) พหุสันฐาน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,16,การท่องเที่ยวทางธรรมชาติดึงดูดผู้คนที่มีความสนใจในการเยี่ยมชมพื้นที่ทางธรรมชาติเพื่อเพลิดเพลินไปกับทิวทัศน์ รวมไปถึงต้นไม้และสัตว์ป่า ตัวอย่างของกิจกรรมในสถานที่ได้แก่ การล่าสัตว์ ตกปลา ถ่ายภาพ ดูนก เที่ยวชมสวน และศึกษาข้อมูลเกี่ยวกับระบบนิเวศ ตัวอย่างเช่นการเยี่ยมชม การถ่ายภาพ และการเรียนรู้เกี่ยวกับ organgatuangs ในเกาะบอร์เนียว\nข้อใดต่อไปนี้ไม่ใช่ตัวอย่างกิจกรรมท่องเที่ยวทางธรรมชาติ,(1) เดินขึ้นน้ำตก\n(2) ถ่ายรูปดอกไม้ป่า\n(3) เยี่ยมชมพิพิธภัณฑ์วิทยาศาสตร์\n(4) ตกปลาด้วยเหยื่อปลอม,(3) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,17,ทุกเช้าผู้คนจะพากันขับรถออกจากเมืองเล็ก ๆ ในชนบทมุ่งหน้าไปทำงาน สวนทางกับคนที่มุ่งหน้าไปทำงานในสถานที่ซึ่งพวกเขาเพิ่งจากมา ในการขนส่งสาธารณะที่มีพลวัตนี้ ทุกคนมีส่วนร่วมหรือมีส่วนสนับสนุนการเดินทางด้วยรถยนต์ส่วนตัวไม่ทางใดก็ทางหนึ่ง วิทยาศาสตร์ในปัจจุบันระบุว่าระบบเศรษฐกิจที่มีการใช้คาร์บอนจำนวนมหาศาลนี้ได้ทำให้พื้นที่และชั้นบรรยากาศของโลกที่สิ่งมีชีวิตอาศัยอยู่เกิดการเสียสมดุลที่เคยรองรับวิวัฒนาการมนุษย์มาเป็นเวลาสองล้านปี\nจากบทความ ข้อใดคือรากฐานของระบบขนส่ง,(1) ที่ทำงาน\n(2) รถยนต์ส่วนตัว\n(3) ชั้นบรรยากาศที่สมดุล\n(4) วิวัฒนาการมนุษย์,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,18,อะตอมถือได้ว่าเป็นโครงสร้างพื้นฐานอย่างหนึ่งของทุกสสาร มันเป็นอัตลักษณ์ที่ซับซ้อนมาก ซึ่งตามแบบจำลองอย่างง่ายของ Bohr แล้ว ประกอบด้วยนิวเคลียสส่วนกลางที่มีอิเล็กตรอนโคจรรอบ คล้ายคลึงกับการที่ดาวเคราะห์โคจรรอบดวงอาทิตย์เล็กน้อย - ดูรูปที่ 1.1 นิวเคลียสประกอบด้วยอนุภาคสองชนิด คือ นิวตรอนและโปรตอน โปรตอนมีประจุไฟฟ้าขั้วบวก ในขณะที่นิวตรอนไม่มีประจุไฟฟ้า ส่วนอิเล็กตรอนมีประจุไฟฟ้าขั้วลบ\nอนุภาคที่โคจรรอบนิวเคลียสมีประจุชนิดใด,(1) ประจุไฟฟ้าขั้วบวก\n(2) ไม่มีประจุไฟฟ้า\n(3) ประจุไฟฟ้าขั้วลบ\n(4) มีประจุไฟฟ้าขั้วบวกและขั้วลบ,(3) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,19,อะตอมถือได้ว่าเป็นโครงสร้างพื้นฐานอย่างหนึ่งของทุกสสาร มันเป็นอัตลักษณ์ที่ซับซ้อนมาก ซึ่งตามแบบจำลองอย่างง่ายของ Bohr แล้ว ประกอบด้วยนิวเคลียสส่วนกลางที่มีอิเล็กตรอนโคจรรอบ คล้ายคลึงกับการที่ดาวเคราะห์โคจรรอบดวงอาทิตย์เล็กน้อย - ดูรูปที่ 1.1 นิวเคลียสประกอบด้วยอนุภาคสองชนิด คือ นิวตรอนและโปรตอน โปรตอนมีประจุไฟฟ้าขั้วบวก ในขณะที่นิวตรอนไม่มีประจุไฟฟ้า ส่วนอิเล็กตรอนมีประจุไฟฟ้าขั้วลบ\nนิวเคลียสประกอบด้วยอนุภาคใด,(1) โปรตอนและนิวตรอน\n(2) นิวตรอนและอิเล็กตรอน\n(3) อิเล็กตรอนและโปรตอน\n(4) โปรตอน นิวตรอน และอิเล็กตรอน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,20,คอมพิวเตอร์แทบทุกเครื่องที่ใช้งานอยู่ในปัจจุบันอาศัยการจัดการข้อมูลซึ่งเขียนเป็นรหัสในรูปแบบของเลขฐานสอง เลขฐานสองสามารถมีได้เพียงหนึ่งในสองค่าเท่านั้น คือ 0 หรือ 1 และตัวเลขเหล่านี้เรียกว่าเลขฐานสอง หรือบิตในศัพท์เฉพาะวงการคอมพิวเตอร์\nจากบทความ ข้อใดต่อไปนี้เป็นตัวอย่างของเลขฐานสองห้าบิต,(1) 1010\n(2) 12001\n(3) 10010\n(4) 110101,(3) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,21,คอมพิวเตอร์แทบทุกเครื่องที่ใช้งานอยู่ในปัจจุบันอาศัยการจัดการข้อมูลซึ่งเขียนเป็นรหัสในรูปแบบของเลขฐานสอง เลขฐานสองสามารถมีได้เพียงหนึ่งในสองค่าเท่านั้น คือ 0 หรือ 1 และตัวเลขเหล่านี้เรียกว่าเลขฐานสอง หรือบิตในศัพท์เฉพาะวงการคอมพิวเตอร์\nเลขฐานสองเรียกอีกอย่างว่าอะไร,(1) บิต\n(2) ค่า\n(3) ศัพท์เฉพาะ\n(4) รูปแบบ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,22,"""บล็อกยังสามารถช่วยปรับปรุงการเขียนของนักเรียนได้ด้วย แม้ว่านักเรียนมักจะเริ่มต้นประสบการณ์การเขียนบล็อกด้วยไวยกรณ์และการสะกดคำที่ไม่ค่อยถูกต้องนัก แต่โดยทั่วไปแล้วการมีผู้รับสารมักจะสามารถช่วยเปลี่ยนแปลงความผิดพลาดเหล่านั้นได้ เนื่องจากนักเรียนมักเป็นกลุ่มผู้อ่านที่สำคัญที่สุด ผู้เขียนบล็อกจึงเริ่มที่จะปรับปรุงการเขียนของตนอย่างหนักเพื่อที่จะหลีกเลี่ยงการถูกวิพากษ์วิจารณ์ การเขียนบล็อกยัง """"ผลักดันให้นักเรียนเข้าใจโลกรอบตัวมากขึ้น"""" อีกด้วย ความต้องการที่จะตอบสนองความสนใจของผู้อ่านสร้างแรงบันดาลใจให้นักเรียนว่าต้องเป็นคนฉลาดและน่าสนใจ (Toto, 2004) การเขียนบล็อกเป็นเครื่องมือที่สนับสนุนให้เกิดการร่วมมือและส่งเสริมให้นักเรียนเรียนรู้เพิ่มเติมนอกเวลาเรียนตามปกติ การใช้งานบล็อกอย่างเหมาะสม """"สามารถส่งเสริมให้เด็กนักเรียนรู้จักวิเคราะห์และวิจารณ์มากขึ้น ช่วยให้นักเรียนสามารถกำหนดตำแหน่งของพวกเขาในบริบทของงานเขียนของผู้อื่นผ่านการตอบสนองต่อเนื้อหาในอินเทอร์เน็ตอย่างกระตือรือร้น รวมทั้งสรุปมุมมองของตนเองในประเด็นที่กำหนด (ออราเว็ก, 2002)""\nข้อใดต่อไปนี้ไม่ได้กล่าวถึงประโยชน์หลักของการเขียนบล็อกของนักเรียน",(1) ปรับปรุงไวยากรณ์และการเขียนของนักเรียน\n(2) ลดการถูกวิพากษ์วิจารณ์จากกลุ่มผู้อ่าน\n(3) ตระหนักถึงสภาพแวดล้อมได้มากขึ้น\n(4) เพิ่มความอยากเรียนรู้อย่างต่อเนื่อง,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,23,"""บล็อกยังสามารถช่วยปรับปรุงการเขียนของนักเรียนได้ด้วย แม้ว่านักเรียนมักจะเริ่มต้นประสบการณ์การเขียนบล็อกด้วยไวยกรณ์และการสะกดคำที่ไม่ค่อยถูกต้องนัก แต่โดยทั่วไปแล้วการมีผู้รับสารมักจะสามารถช่วยเปลี่ยนแปลงความผิดพลาดเหล่านั้นได้ เนื่องจากนักเรียนมักเป็นกลุ่มผู้อ่านที่สำคัญที่สุด ผู้เขียนบล็อกจึงเริ่มที่จะปรับปรุงการเขียนของตนอย่างหนักเพื่อที่จะหลีกเลี่ยงการถูกวิพากษ์วิจารณ์ การเขียนบล็อกยัง """"ผลักดันให้นักเรียนเข้าใจโลกรอบตัวมากขึ้น"""" อีกด้วย ความต้องการที่จะตอบสนองความสนใจของผู้อ่านสร้างแรงบันดาลใจให้นักเรียนว่าต้องเป็นคนฉลาดและน่าสนใจ (Toto, 2004) การเขียนบล็อกเป็นเครื่องมือที่สนับสนุนให้เกิดการร่วมมือและส่งเสริมให้นักเรียนเรียนรู้เพิ่มเติมนอกเวลาเรียนตามปกติ การใช้งานบล็อกอย่างเหมาะสม """"สามารถส่งเสริมให้เด็กนักเรียนรู้จักวิเคราะห์และวิจารณ์มากขึ้น ช่วยให้นักเรียนสามารถกำหนดตำแหน่งของพวกเขาในบริบทของงานเขียนของผู้อื่นผ่านการตอบสนองต่อเนื้อหาในอินเทอร์เน็ตอย่างกระตือรือร้น รวมทั้งสรุปมุมมองของตนเองในประเด็นที่กำหนด (ออราเว็ก, 2002)""\nข้อใดต่อไปนี้ของการเขียนบล็อกถือเป็นแรงจูงใจให้นักเรียนพัฒนาทักษะการเขียน",(1) ตอบสนองต่อเนื้อหาบนอินเทอร์เน็ตอยู่บ่อย ๆ\n(2) ต้องการหลีกเลี่ยงการวิจารณ์\n(3) เพื่อดึงความสนใจของผู้ชม\n(4) ต้องทำงานร่วมกับผู้อื่น,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
