year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,11,"บริษัทนําเที่ยวแห่งหนึ่งซื้อรถมินิบัสราคา 2,000,000 บาทเพื่อใช้ในกิจการนําเที่ยว
ถ้าในแต่ละปีมูลค่าของรถมินิบัสลดลงด้วยอัตราคงที่ดังตาราง
เวลาทีผ่านไป(ปี)                       1                 2                3                    4
มูลค่าของรถมินิบัส(บาท)    1,880,000     1,760,000 1,640,000       1,520,000
แล้วมูลค่าของรถมินิบัสจะเหลือน้อยกว่า 500,000 บาทเมื่อเวลาผ่านไปอย่างน้อยที่สุดกี่ปี","(1) 10 ปี
(2) 11 ปี
(3) 12 ปี
(4) 13 ปี
(5) 14 ปี",(4) 13 ปี,TRUE,TRUE,TRUE,
2021,12," ในกลุ่มนักเรียน 5 คนคุณครูให้นักเรียนแต่ละคนเลือกจำนวนเต็มที่ตนชอบมาคนละ
1 จำนวน ข้อมูลของจำนวนเต็มทั้ง 5 จำนวนที่นักเรียนเลือกมาแสดงได้ดังนี้
        -7, 3, 1, x,  6
ถ้าผลรวมของข้อมูลทั้งหมดมีค่าเป็นสองเท่าของมัธยฐานแล้วผลรวมของค่าที่เป็นไป
ได้ทั้งหมดของ  x เท่ากับเท่าใด","(1) -17
(2) -1
(3)  2
(4)  3
(5)  9",(3) 2,TRUE,TRUE,TRUE,
2021,13,"คะแนนสอบวิชาคณิตศาสตร์ จากคะแนนเต็ม 100 คะแนนของนักเรียนห้องหนึ่ง
เขียนเป็นแผนภาพลำต้นและใบได้ดังนี้
6 l a 5 6 7 8 9
7 l a b b b
8 l 1 b 
ถ้ามัธยฐานของคะแนนสอบเท่ากับ 71 คะแนนและฐานนิยมเท่ากับ 75 คะแนน
แล้วพิสัยของคะแนนสอบเท่ากับเท่าใด","(1) 2 คะแนน
(2) 18 คะแนน
(3) 20 คะแนน
(4) 21 คะแนน
(5) 22 คะแนน",(5) 22 คะแนน,TRUE,TRUE,TRUE,
2021,14,"ตารางแสดงจำนวนวันลาของพนักงานจำนวน 50 คนในบริษัทแห่งหนึ่งในเดือนที่ผ่านมาเป็นดังนี้
จํานวนวันลา        จํานวนพนักงาน
      1                         20
      2                         17
      3                          8
      4                          3
      5                          2
ค่าเฉลี่ยเลขคณิตของจํานวนวันลาของพนักงานเท่ากับเท่าใด","(1) 1 วัน
(2) 2 วัน
(3) 3 วัน
(4) 4 วัน
(5) 5 วัน",(2) 2 วัน,TRUE,TRUE,TRUE,
2021,15,"ข้อมูลส่วนสูง (เซนติเมตร) ของนักกีฬาจำนวน 11 คนโดยมีค่าเฉลี่ยเลขคณิตเท่ากับ
ค่ามัธยฐานแสดงได้ดังนี้
       173, 175, 175, 175, 176, 177, 178, 179, 179, 180, 180,
พิจารณาข้อความต่อไปนี้
ก) พิสัยระหว่างควอร์ไทล์ของความสูงของนักกีฬากลุ่มนี้มีค่าเท่ากับ 4
ข) ส่วนเบี่ยงเบนมาตรฐานของความสูงของนักกีฬากลุ่มนี้มีค่าเท่ากับ sqrt(56/11)
ค) ข้อมูลความสูงของนักกีฬากลุ่มนี้มีค่าความแปรปรวนเท่ากับสองเท่าของส่วนเบี่ยงเบนมาตรฐาน
จากข้อความข้างต้นข้อใดถูกต้อง","(1) ข้อความ ก) ถูกต้องเพียงข้อเดียว
(2) ข้อความ ข) ถูกต้องเพียงข้อเดียว
(3) ข้อความ ก) และ ข) เท่านั้นที่ถูกต้อง
(4) ข้อความ ข) และ ค) เท่านั้นที่ถูกต้อง
(5) ข้อความ ก) ข) และ ค) ถูกต้อง",(3) ข้อความ ก) และ ข) เท่านั้นที่ถูกต้อง,TRUE,TRUE,TRUE,
2021,16,"ข้อมูลสัดส่วนยอด ขายโทรศัพท์ในเมืองหนึ่งของยี่ห้อ A, B, C, D และอื่น ๆในปี 2564 แสดงด้วยแผนภูมิรูปวงกลมได้ดังนี้
สัดส่วนยอดขายโทรศัพท์ของยี่ห้อ A, B, C, D และอื่นๆ
อื่นๆ  15%
A       24%
B      19% 
C      22%
D      20%
ถ้าในปี 2564 ปริมาณยอดขายโทรศัพท์ในเมืองนี้เท่ากับ 200,000 เครื่องยอดขายโทรศัพท์ของยี่ห้อที่ขายได้มากที่สุด มากกว่ายอดขายโทรศัพท์ของยี่ห้อที่ขายได้มาก
เป็นอันดับที่ 3 กี่เครื่อง","(1)  4,000 เครื่อง
(2)  6,000 เครือง
(3)  8,000 เครื่อง
(4) 10,000 เครื่อง
(5) 18,000 เครื่อง","(3)  8,000 เครื่อง",FALSE,TRUE,TRUE,
2021,17," สถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 ทั่วโลกมีข้อมูลสะสม
ถึงวันที่ 21 ตุลาคม2564 แสดงได้ดังนี้
จํานวนผู้ติดเชื้อ          จํานวนผู้รักษาหายแล้ว                จํานวนผู้เสียชีวิต
242,793,711 คน              220,075,338 คน                  4,937,510 คน
5  ประเทศที่มีผู้ติดเชื้อสูงสุด                          5ประเทศที่มีผู้เสียชีวิตสูงสุด
สหรัฐอเมริกา 46,089,415 คน                            สหรัฐอเมริกา 751,792 คน
อินเดีย          34,126,682 คน                            บราซิล          604,303 คน
บราซิล          21,680,489 คน                            อินเดีย         452,844 คน
สหราชอาณาจักร 8,589,737 คน                        เม็กซิโก        285,347 คน
รัสเซีย                8,094,825 คน                        รัสเซีย          226,353 คน
นักเรียนคนหนึ่งแปลความหมาย ดังนี้
ก) จำนวนผู้ติดเชื้อทั่วโลกมีมากกว่า 242 ล้านคนและผู้เสียชีวิตมีมากกว่า 5 ล้านคน
ข) จำนวนผู้ติดเชื้อลบด้วยจำนวนผู้ที่รักษาหายแล้ว เท่ากับ จำนวนผู้เสียชีวิต
ค) ประเทศสหรัฐอเมริกามีทั้งจำนวนผู้ติดเชื้อและจำนวนผู้เสียชีวิตจากโรคนี้สูงที่สุด
ง) ทั่วโลกมีเพียง 3 ประเทศที่มีจำนวนผู้ติดเชื้อมากกว่า 20 ล้านคน และมี 5 ประเทศที่จำนวนผู้เสียชีวิตมากกว่า 4 แสนคน
จากข้อความข้างต้น นักเรียนคนนี้แปลความหมายจากข้อมูลสถิติได้ถูกต้องกี่ข้อความ","(1) 0 ข้อความ
(2) 1 ข้อความ
(3) 2 ข้อความ 
(4) 3 ข้อความ
(5) 4 ข้อความ","(2) 1 ข้อความ
",FALSE,TRUE,TRUE,
2021,18," ร้านค้าแห่งหนึ่งขายขนม 2 ประเภทคือขนมเค้กมี 8 ชนิดและขนมปังมี 9 ชนิด
ลลิษาซื้อขนมได้วันละ 1 ชนิดเท่านั้น ถ้าวันแรกเธอเริ่มซื้อขนมประเภทใด เธอจะซื้อ
ขนมประเภทนั้นทุกวันโดยไม่ซ้ำชนิดตลอดทั้งสัปดาห์แล้วจำนวนวิธีทั้งหมดที่ลลิษา
ซื้อขนมได้ใน 1 สัปดาห์เท่ากับเท่าใด","(1) 8 x 9
(2) 2 × 8 × 9
(3) C8,7 + C9,7
(4) C8,7 x C9,7
(5) 8! + 9!/2",(5) 8! + 9!/2,TRUE,TRUE,TRUE,
2021,19,"เด็กคนหนึ่งนำภาชนะที่แตกต่างกันทั้งหมด 7 ใบประกอบด้วยจาน 4 ใบและชาม 3 ใบ
มาวางเรียงกันแบบสุ่มเป็นแนวเส้นตรง ความน่าจะเป็นที่จะเรียงกันได้ภาชนะประเภท
เดียวกันอยู่ติดกันเท่ากับเท่าใด","(1) 1/840
(2) 1/210
(3) 3/70
(4) 1/35
(5) 2/35",(5) 2/35,TRUE,TRUE,TRUE,
2021,20,"มีส้ม ฝรั่ง แอปเปิ้ล มะละกอ สาลี่ แก้วมังกร มะม่วง และน้อยหน่าอย่างละ 1 ผลนำมา
จัดลงในตะกร้า 2 ใบที่แตกต่างกันโดยใบแรกวางได้ 3 ผลและใบที่สองวางได้ 4 ผล
เหลือ 1 ผลไมได้จัดลงตะกร้า
จำนวนวิธีในการจัดผลไม้เหล่านี้ลงในตะกร้าทั้งสองใบเท่ากับเท่าใด","(1) 280
(2) 456
(3) 8!
(4) C8,3 +  C5,4
(5) C8,3 x C8,4",(1) 280,TRUE,TRUE,TRUE,
2021,21,รูปอย่างง่ายของ (8/125)^-2/3 - sqrt(2/32) เท่ากับเท่าใด,,6,FALSE,FALSE,TRUE,It is not mulitple choice question.
2021,22,"กราฟของฟังก์ชันกำลังสอง มีลักษณะดังรูป
 
ถ้าค่าสูงสุดของฟังก์ชันนี้เท่ากับ w แล้วค่าของ 3w เท่ากับเท่าใด",,16,FALSE,FALSE,TRUE,It is not mulitple choice question.
2021,23,"กำหนดให้ a1,a2,a3,...,an,... เป็นลำดับเรขาคณิตโดยที่ a2  = 768 และ a7 = -24 จำนวนเต็มบวก n ที่น้อยที่สุดที่ทำให้ l an l < 1 เท่ากับเท่าใด",,12,TRUE,FALSE,TRUE,It is not mulitple choice question.
2021,24,"สุ่มเลือกจำนวนมา 4 จำนวนพร้อมกันจากเซตของจำนวนเต็มบวก {1, 2, 3,..., 8}
ความน่าจะเป็นที่จำนวนทั้งสี่ที่เลือกมาสามารถนำ มาเรียงกันเป็นลำดับเลขคณิตได้
เท่ากับเท่าใด",,0.1,TRUE,FALSE,TRUE,It is not mulitple choice question.
2021,25,"ปริมาณน้ำฝน (มิลลิเมตร) ในจังหวัดหนึ่งตั้งแต่วันที่ 1 ถึง 30 กันยายน 2564
แสดงด้วยฮิสโทแกรม ได้ดังนี้  จากข้อมูลข้างต้น สัดส่วน ของวันที่มีปริมาณ น้ำ ฝนมากกว่า 200 มิลลิเมตร
ในเดือนกันยายน 2564 เท่ากับเท่าใด     ",,0.3,FALSE,FALSE,TRUE,It is not mulitple choice question.
