year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,22,"Situation: Read the article. Imagine diving from high in the sky or from a cliff or tall building at speeds of up to 200 miles an hour. That's what the percgrine falcon does when it hunts. The peregrine falcon is built for fast flight. It has pointed, streamlined wings with powerful flight muscles. It also has a very strong heart and lungs. When it spots a bird in fight, it descends in a spectacular dive called a stoop, striking the prey with its claws. Those in the Arctic fly to South America in winter. When the weather warms, they return to the Arctic. This round-trip migration is 15,000 miles. That's like flying from Los Angeles, California to New York City six times. It takes a strong flyer to do that year after year! Peregrine falcons provide a great example of how humans can hurt nature. In the 1950's and 1960's human use of insect-killing pesticides like DDT made peregrine falcons an endangered species in the United States. The poisons got into the falcons' prey. When the birds ate the prey, they also ate the poisons. This led to mother birds laying eggs with shells so thin that they broke. Why do the peregrine falcons travel 15,000 miles year after year?",(1) They prefer to remain in cold weather places. (2) They want to show their wings and their spectacular dive. (3) They fy back and forth between cold and warmer regions. (4) They have to fly afar searching for food for their families.,(3) They fy back and forth between cold and warmer regions.,TRUE,TRUE,TRUE,
2021,23,"Situation: Read the article. Imagine diving from high in the sky or from a cliff or tall building at speeds of up to 200 miles an hour. That's what the percgrine falcon does when it hunts. The peregrine falcon is built for fast flight. It has pointed, streamlined wings with powerful flight muscles. It also has a very strong heart and lungs. When it spots a bird in fight, it descends in a spectacular dive called a stoop, striking the prey with its claws. Those in the Arctic fly to South America in winter. When the weather warms, they return to the Arctic. This round-trip migration is 15,000 miles. That's like flying from Los Angeles, California to New York City six times. It takes a strong flyer to do that year after year! Peregrine falcons provide a great example of how humans can hurt nature. In the 1950's and 1960's human use of insect-killing pesticides like DDT made peregrine falcons an endangered species in the United States. The poisons got into the falcons' prey. When the birds ate the prey, they also ate the poisons. This led to mother birds laying eggs with shells so thin that they broke. What is the best description of the peregrine falcon?",(1)  It is a fast and powerful bird. (2) It is casily hunted and killed by farmers using DDT. (3) It has become an endangered species because of insecticides. (4) It can fly a long distance but at a rather slow speed.,(1) It is a fast and powerful bird.,TRUE,TRUE,TRUE,
2021,24,"Directions: Choose the best word/words to complete the texts below. Dear Diary, Today I feel that society is so focused on plans. What do you want to _____24_____ in 5 years? What is your ultimate life goal? Everyone expects you to answer these questions in 0.3 seconds. Although I am a firm believer of making plans, I do believe that we _____25_____ that plans will only bring us so far. You cannot foresee in which _____26_____ we need to go. We will just never know. That is why you can make a life plan, but you cannot plan out your life. I am not saying that making plans is not good. I am just saying that _____27_____ on why you want to fulfill these plans is even better. It is like creating a bigger picture: If you know what you are living for, it does not matter if you do not stick to your initial plans. Camelia What is the most suitable answer for _24_?",(1) allow (2) arrange (3) achieve (4) announce,(3) achieve,TRUE,TRUE,TRUE,
2021,25,"Directions: Choose the best word/words to complete the texts below. Dear Diary, Today I feel that society is so focused on plans. What do you want to _____24_____ in 5 years? What is your ultimate life goal? Everyone expects you to answer these questions in 0.3 seconds. Although I am a firm believer of making plans, I do believe that we _____25_____ that plans will only bring us so far. You cannot foresee in which _____26_____ we need to go. We will just never know. That is why you can make a life plan, but you cannot plan out your life. I am not saying that making plans is not good. I am just saying that _____27_____ on why you want to fulfill these plans is even better. It is like creating a bigger picture: If you know what you are living for, it does not matter if you do not stick to your initial plans. Camelia What is the most suitable answer for _25_?",(1) should really never forget (2) forget never should really (3) never forget should really (4) really forget never should,(1) should really never forget,TRUE,TRUE,TRUE,
2021,26,"Directions: Choose the best word/words to complete the texts below. Dear Diary, Today I feel that society is so focused on plans. What do you want to _____24_____ in 5 years? What is your ultimate life goal? Everyone expects you to answer these questions in 0.3 seconds. Although I am a firm believer of making plans, I do believe that we _____25_____ that plans will only bring us so far. You cannot foresee in which _____26_____ we need to go. We will just never know. That is why you can make a life plan, but you cannot plan out your life. I am not saying that making plans is not good. I am just saying that _____27_____ on why you want to fulfill these plans is even better. It is like creating a bigger picture: If you know what you are living for, it does not matter if you do not stick to your initial plans. Camelia What is the most suitable answer for _26_?",(1) detection (2) deduction (3) donation (4) direction,(4) direction,TRUE,TRUE,TRUE,
2021,27,"Directions: Choose the best word/words to complete the texts below. Dear Diary, Today I feel that society is so focused on plans. What do you want to _____24_____ in 5 years? What is your ultimate life goal? Everyone expects you to answer these questions in 0.3 seconds. Although I am a firm believer of making plans, I do believe that we _____25_____ that plans will only bring us so far. You cannot foresee in which _____26_____ we need to go. We will just never know. That is why you can make a life plan, but you cannot plan out your life. I am not saying that making plans is not good. I am just saying that _____27_____ on why you want to fulfill these plans is even better. It is like creating a bigger picture: If you know what you are living for, it does not matter if you do not stick to your initial plans. Camelia What is the most suitable answer for _27_?",(1) remaining (2) reminding (3) reflecting (4) renovating,(3) reflecting,TRUE,TRUE,TRUE,
2021,28,"Situation: You have seen the movie 'Spider-Man: Far from Home' and are now reviewing it. Spider-Man hits the road in 'Spider-Man: Far from Home.  Peter Parker's Europcan school trip  28 when a superhero named Mysterio, who's from an alternate Earth, shows up. He asks for Peter's 29 to defeat an evil 'Elemental'. Unfortunately, Far from Home comes off 30 in this story about a high school trip. And  31 it does some good things with Parker dealing with the loss of his mentor, Iron Man, there's too much Iron Man in this Spider-Man movie. A mess from start to finish (though still entertaining), 'Spider-Man: Far from Home'32 as a Spider-Man film. What is the most suitable answer for _28_?",(1) interrupts (2)  is interrupting (3) is interrupted (4) has interrupted,(3) is interrupted,TRUE,TRUE,TRUE,
2021,29,"Situation: You have seen the movie 'Spider-Man: Far from Home' and are now reviewing it. Spider-Man hits the road in 'Spider-Man: Far from Home.  Peter Parker's Europcan school trip  28 when a superhero named Mysterio, who's from an alternate Earth, shows up. He asks for Peter's 29 to defeat an evil 'Elemental'. Unfortunately, Far from Home comes off 30 in this story about a high school trip. And  31 it does some good things with Parker dealing with the loss of his mentor, Iron Man, there's too much Iron Man in this Spider-Man movie. A mess from start to finish (though still entertaining), 'Spider-Man: Far from Home'32 as a Spider-Man film. What is the most suitable answer for _29_?",(1) help (2) ideal (3) revenge (4) confession,(1) help,TRUE,TRUE,TRUE,
2021,30,"Situation: You have seen the movie 'Spider-Man: Far from Home' and are now reviewing it. Spider-Man hits the road in 'Spider-Man: Far from Home.  Peter Parker's Europcan school trip  28 when a superhero named Mysterio, who's from an alternate Earth, shows up. He asks for Peter's 29 to defeat an evil 'Elemental'. Unfortunately, Far from Home comes off 30 in this story about a high school trip. And  31 it does some good things with Parker dealing with the loss of his mentor, Iron Man, there's too much Iron Man in this Spider-Man movie. A mess from start to finish (though still entertaining), 'Spider-Man: Far from Home'32 as a Spider-Man film. What is the most suitable answer for _30_?",(1)  kind of awkward as (2) kind of as awkward (3)  as awkward kind of (4) as kind of awkward,(4) as kind of awkward,TRUE,TRUE,TRUE,
2021,31,"Situation: You have seen the movie 'Spider-Man: Far from Home' and are now reviewing it. Spider-Man hits the road in 'Spider-Man: Far from Home.  Peter Parker's Europcan school trip  28 when a superhero named Mysterio, who's from an alternate Earth, shows up. He asks for Peter's 29 to defeat an evil 'Elemental'. Unfortunately, Far from Home comes off 30 in this story about a high school trip. And  31 it does some good things with Parker dealing with the loss of his mentor, Iron Man, there's too much Iron Man in this Spider-Man movie. A mess from start to finish (though still entertaining), 'Spider-Man: Far from Home'32 as a Spider-Man film. What is the most suitable answer for _31_?",(1) if (2) while (3) because (4) therefore,(2) while,TRUE,TRUE,TRUE,
2021,32,"Situation: You have seen the movie 'Spider-Man: Far from Home' and are now reviewing it. Spider-Man hits the road in 'Spider-Man: Far from Home.  Peter Parker's Europcan school trip  28 when a superhero named Mysterio, who's from an alternate Earth, shows up. He asks for Peter's 29 to defeat an evil 'Elemental'. Unfortunately, Far from Home comes off 30 in this story about a high school trip. And  31 it does some good things with Parker dealing with the loss of his mentor, Iron Man, there's too much Iron Man in this Spider-Man movie. A mess from start to finish (though still entertaining), 'Spider-Man: Far from Home'32 as a Spider-Man film. What is the most suitable answer for _32_?",(1) is disappointing (2) is disappointed (3) had disappointed (4) will be disappointed,(1) is disappointing,TRUE,TRUE,TRUE,
