year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
tha,22,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: และฉันได้ปลด เอ่อ ห้าแยกจาก U2\nประโยคที่ 2: ฉันจัดการกับ U2,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,23,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: และฉันได้ปลด เอ่อ ห้าแยกจาก U2\nประโยคที่ 2: ฉันไม่ได้จัดการกับ U2 เลย,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,24,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: และฉันได้ปลด เอ่อ ห้าแยกจาก U2\nประโยคที่ 2: ฉันทำงานกับแผนก U2 ทุกวันเป็นเวลาสี่สิบปี,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,25,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉันเป็นคนเดียวที่เคยเป็นผู้ควบคุม การทดสอบในห้องสูงขนาดเล็ก\nประโยคที่ 2: ฉันไม่ชอบที่จะเป็นคนเดียวที่ดูแลหน่วยงานกำกับดูแลสำหรับการทดสอบ,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,26,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉันเป็นคนเดียวที่เคยเป็นผู้ควบคุม การทดสอบในห้องสูงขนาดเล็ก\nประโยคที่ 2: ทำการทดสอบในห้องระดับความสูงขนาดเล็ก,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,27,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉันเป็นคนเดียวที่เคยเป็นผู้ควบคุม การทดสอบในห้องสูงขนาดเล็ก\nประโยคที่ 2: มีพวกเราสองสามคนที่ดูแลหน่วยงานกำกับดูแลเพื่อทำการทดสอบ,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,28,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉัน เอ่อ จ่าสิบเอก เกษียณแล้ว อย่างที่ริคบอก\nประโยคที่ 2: ฉันยังคงทำงานจนถึงทุกวันนี้,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,29,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉัน เอ่อ จ่าสิบเอก เกษียณแล้ว อย่างที่ริคบอก\nประโยคที่ 2: ฉันเกษียณในปี 2545,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,30,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉัน เอ่อ จ่าสิบเอก เกษียณแล้ว อย่างที่ริคบอก\nประโยคที่ 2: ริคบอกคุณว่าฉันเกษียณแล้ว,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,31,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: มีประมาณการกระแสเงินสดอยู่บนโต๊ะของฉัน และ อืม เอ่อ สำหรับ Cutty แบบนั้นและแบบนั้น นั่นคือชื่อของลูกค้า\nประโยคที่ 2: ลูกค้าชื่อ Cutty ทำเงินได้ $10000 ต่อเดือน,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,32,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: มีประมาณการกระแสเงินสดอยู่บนโต๊ะของฉัน และ อืม เอ่อ สำหรับ Cutty แบบนั้นและแบบนั้น นั่นคือชื่อของลูกค้า\nประโยคที่ 2: มีลูกค้าชื่อคัตตี้,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,33,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: มีประมาณการกระแสเงินสดอยู่บนโต๊ะของฉัน และ อืม เอ่อ สำหรับ Cutty แบบนั้นและแบบนั้น นั่นคือชื่อของลูกค้า\nประโยคที่ 2: เราไม่มีลูกค้าชื่อคัตตี้,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,34,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ผู้หญิงที่สามารถช่วยฉันได้อยู่ทั่วเมือง\nประโยคที่ 2: ผู้หญิงที่ฉันต้องการความช่วยเหลือจากชีวิตที่ห่างไกล,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,35,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ผู้หญิงที่สามารถช่วยฉันได้อยู่ทั่วเมือง\nประโยคที่ 2: ผู้หญิงที่จะมาช่วยฉันอยู่ห่างออกไป 5 ไมล์,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,36,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ผู้หญิงที่สามารถช่วยฉันได้อยู่ทั่วเมือง\nประโยคที่ 2: ไม่มีใครสามารถช่วยฉันได้,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,37,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: แต่พวกเขาถูกแบ่งแยกราวกับว่าใครเป็นมือสนาม และใครเป็นลูกบ้าน แบบว่า--\nประโยคที่ 2: พวกเขาทั้งหมดตกลงกันว่าพวกเขาจะทำงานในทุ่งนาทั้งหมด,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,38,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: แต่พวกเขาถูกแบ่งแยกราวกับว่าใครเป็นมือสนาม และใครเป็นลูกบ้าน แบบว่า--\nประโยคที่ 2: พวกเขาไม่สามารถตกลงกันได้ว่าใครเป็นมือสนามและใครอยู่ในบ้าน,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,39,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: แต่พวกเขาถูกแบ่งแยกราวกับว่าใครเป็นมือสนาม และใครเป็นลูกบ้าน แบบว่า--\nประโยคที่ 2: พวกเขาตกลงกันไม่ได้ว่าใครควรทำงานในไร่ฝ้ายและใครควรถูพื้น,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,40,"จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: วันนี้เขาจะมาคุยกับเราเกี่ยวกับ Third SS, U2 Quick และ Blackbird\nประโยคที่ 2: เขาได้ตัดสินใจที่จะไม่พูดอีกต่อไป",(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,41,"จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: วันนี้เขาจะมาคุยกับเราเกี่ยวกับ Third SS, U2 Quick และ Blackbird\nประโยคที่ 2: เขาพูดเกี่ยวกับเรือดำน้ำสามลำที่แตกต่างกัน",(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,42,"จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: วันนี้เขาจะมาคุยกับเราเกี่ยวกับ Third SS, U2 Quick และ Blackbird\nประโยคที่ 2: เขาพูดถึงสามสิ่ง",(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,43,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉันหมายถึงพวกเขามีลูกแค่ห้าคน คนหนึ่งเสียชีวิต\nประโยคที่ 2: ลูกของพวกเขาทุกคนรอดชีวิต,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,44,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉันหมายถึงพวกเขามีลูกแค่ห้าคน คนหนึ่งเสียชีวิต\nประโยคที่ 2: เด็กคนหนึ่งเสียชีวิตจากห้าคน,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,45,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: ฉันหมายถึงพวกเขามีลูกแค่ห้าคน คนหนึ่งเสียชีวิต\nประโยคที่ 2: เด็กที่เสียชีวิตเกิดมาป่วย,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,46,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: และแน่นอน Androv Gromikov ไม่ได้ตอบอะไร แต่เรามีข้อมูลทั้งหมดจากภาพยนตร์ที่ U2 ถ่ายทำ\nประโยคที่ 2: U2 ถ่ายหนังเยอะมาก,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,47,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: และแน่นอน Androv Gromikov ไม่ได้ตอบอะไร แต่เรามีข้อมูลทั้งหมดจากภาพยนตร์ที่ U2 ถ่ายทำ\nประโยคที่ 2: U2 ถ่ายฟิล์มจำนวนหนึ่งจากใต้น้ำ,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,48,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: และแน่นอน Androv Gromikov ไม่ได้ตอบอะไร แต่เรามีข้อมูลทั้งหมดจากภาพยนตร์ที่ U2 ถ่ายทำ\nประโยคที่ 2: เราไม่มีภาพดังนั้นเราจึงต้องเดา,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,49,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: เธอบอกว่ามีเพียงน้ำตาที่ไหลออกมาจากดวงตาของเธอและเธอก็พูดแล้วเธอก็บอกว่าโจขึ้นมาที่ระเบียง\nประโยคที่ 2: ขณะที่เธอบอกให้เขาขึ้นไปที่ระเบียง เธอก็น้ำตาไหล,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,50,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: เธอบอกว่ามีเพียงน้ำตาที่ไหลออกมาจากดวงตาของเธอและเธอก็พูดแล้วเธอก็บอกว่าโจขึ้นมาที่ระเบียง\nประโยคที่ 2: เธอรีบเช็ดน้ำตาหลังจากเหวี่ยงโจออกจากระเบียง,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,51,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: เธอบอกว่ามีเพียงน้ำตาที่ไหลออกมาจากดวงตาของเธอและเธอก็พูดแล้วเธอก็บอกว่าโจขึ้นมาที่ระเบียง\nประโยคที่ 2: เธอมีความสุขมากที่เห็นโจจนเธอเริ่มร้องไห้,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,52,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: แม้ว่าเครื่องบินจะลุกเป็นไฟ ทำไมมันถึงไหม้ และมันจะละลายผ่านองค์ประกอบตะกั่วเพื่อให้รังสีรั่วออกมา\nประโยคที่ 2: รังสีสามารถกักเก็บได้ระหว่างที่เกิดเพลิงไหม้เช่นกัน,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,53,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: แม้ว่าเครื่องบินจะลุกเป็นไฟ ทำไมมันถึงไหม้ และมันจะละลายผ่านองค์ประกอบตะกั่วเพื่อให้รังสีรั่วออกมา\nประโยคที่ 2: รังสีจะรั่วไหลออกจากส่วนประกอบตะกั่วหลังจากที่เครื่องบินถูกไฟไหม้,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,54,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: แม้ว่าเครื่องบินจะลุกเป็นไฟ ทำไมมันถึงไหม้ และมันจะละลายผ่านองค์ประกอบตะกั่วเพื่อให้รังสีรั่วออกมา\nประโยคที่ 2: รังสีจะไม่รั่วไหลออกมาระหว่างที่เกิดไฟไหม้,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,55,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: นี่คือจ่าสิบเอกเคลม ฟรานซิส เกษียณจากกองทัพอากาศสหรัฐฯ\nประโยคที่ 2: หัวหน้าเกษียณจากกองทัพอากาศสหรัฐฯ,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,56,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: นี่คือจ่าสิบเอกเคลม ฟรานซิส เกษียณจากกองทัพอากาศสหรัฐฯ\nประโยคที่ 2: หัวหน้าเพิ่งเกษียณเมื่อไม่กี่สัปดาห์ก่อน,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,57,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: นี่คือจ่าสิบเอกเคลม ฟรานซิส เกษียณจากกองทัพอากาศสหรัฐฯ\nประโยคที่ 2: หัวหน้ากองทัพอากาศสหรัฐเพิ่งเริ่มต้นอาชีพของเขาในสัปดาห์นี้,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,58,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: มันไปถึงที่ซึ่งมีเครื่องบินสองหรือสามลำมาถึงในหนึ่งสัปดาห์ และฉันไม่รู้ว่ามันบินไปที่ไหน\nประโยคที่ 2: เครื่องบินมาถึงมากกว่าหนึ่งลำทุกสัปดาห์,(1) entailment\n(2) neutral\n(3) contradiction,(1) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,59,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: มันไปถึงที่ซึ่งมีเครื่องบินสองหรือสามลำมาถึงในหนึ่งสัปดาห์ และฉันไม่รู้ว่ามันบินไปที่ไหน\nประโยคที่ 2: ปริมาณการใช้เครื่องบินที่เพิ่มขึ้นนั้นเป็นปัญหา,(1) entailment\n(2) neutral\n(3) contradiction,(2) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
tha,60,จงเลือกประเภทความสัมพันธ์ของ 2 ประโยคนี้\n ประโยคที่ 1: มันไปถึงที่ซึ่งมีเครื่องบินสองหรือสามลำมาถึงในหนึ่งสัปดาห์ และฉันไม่รู้ว่ามันบินไปที่ไหน\nประโยคที่ 2: ไม่เคยมีเครื่องบินมา,(1) entailment\n(2) neutral\n(3) contradiction,(3) คือคำตอบที่ถูกต้เอง,TRUE,TRUE,TRUE,
