year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2021,11,ข้อใดกล่าวไม่ถูกต้องเกี่ยวกับการแสดงปฐมเทศนาของพระพุทธเจ้ากับพระเยซูคริสต์,(1) พระพุทธเจ้าแสดงต่อปัญจวัคคีย์ พระเยซูคริสต์แสดงแก่สาวกและประชาชนจำนวนมาก (2) พระพุทธเจ้าแสดงอริยสัจ 4 พระเยซูคริสต์แสดงความศรัทธาต่อพระเจ้า (3) พระพุทธเจ้าแสดงเมื่ออายุ 35 พรรษา พระเยซูคริสต์แสดงเมื่ออายุ 30 พรรษา (4) พระพุทธเจ้าทรงแสดงทีริมแม่น้ำเนรัญชรา พระเยซูคริสต์แสดงที่เชิงเขา (5) พระพุทธเจ้าทรงแสดงอริยมรรคมีองค์ 8 พระเยซูคริสต์ประกาศรับรองบัญญัติ 10 ประการ,(2) พระพุทธเจ้าแสดงอริยสัจ 4 พระเยซูคริสต์แสดงความศรัทธาต่อพระเจ้า,TRUE,TRUE,TRUE,
2021,12,เมื่อวันที่ 10 กันยายน 2563 นายหนึ่งยืมรถจักรยานจากนายสอง โดยตกลงว่าจะคืนรถจักรยานให้ในวันที่ 10 มกราคม 2564 ต่อมาหลังครบกำหนดส่งคืน นายหนึ่งไม่ได้คืนรถให้นายสอง แต่ได้ขายรถคันดังกล่าวให้นายสามเมื่อวันที่ 1 กุมภาพันธ์ 2564 โดยนายสองรู้เมื่อวันที่ 15 กุมภาพันธ์ 2564 ว่านายหนึ่งขายรถของตนให้นายสามไปแล้ว นายสองจะต้องไปแจ้งความร้องทุกข์ต่อพนักงานสอบสวนอย่างช้าที่สุดวันใด เพื่อไม่ให้คดีขาดอายุความ,(1) 10 เมษายน 2564 (2) 1 พฤษภาคม 2564 (3) 15 พฤษภาคม 2564 (4) 10 มกราคม 2565 (5) 15 กุมภาพันธ์ 2565,(3) 15 พฤษภาคม 2564,TRUE,TRUE,TRUE,
2021,13,"นายหนึ่งอยู่กรุงเทพมหานคร ส่วนนายสองอยู่จังหวัดแพร่ นายหนึ่งและนายสอง ได้ส่งโทรสาร (Fax) ติดต่อกันเพื่อซื้อไม้แกะสลัก โดยติดต่อกันดังนี้ นายหนึ่ง : มีไม้แกะสลักขายไหม ตามรูปแบบที่ส่งมาให้ และราคาชิ้นละเท่าไร นายสอง : มี ราคาชิ้นละ 200 บาท นายหนึ่ง : ซื้อ 1,000 ชิ้นได้ไหม แต่ขอราคาชิ้นละ 180 บาท นายสอง : ได้ แต่ชิ้นละ 190 บาท นายหนึ่ง : ตกลง และช่วยคัดชิ้นสวย ๆ นะ สัญญาระหว่างนายหนึ่งและนายสองเกิดขึ้นที่ใด มีเนื้อหาตามข้อใด","(1) นายหนึ่งและนายสองทำสัญญาซื้อขายไม้แกะสลักจำนวน 1,000 ราคาชิ้น 190 บาท สัญญาเกิดที่จังหวัดแพร่ (2) นายหนึ่งและนายสองทำสัญญาซื้อขายไม้แกะสลักจำนวน 1,000 ชิ้น ราคาชิ้นละ 190 บาท สัญญาเกิดที่จังหวัดกรุงเทพมหานคร (3) นายหนึ่งและนายสองทำสัญญาซื้อขายไม้แกะสลักจำนวน 1,000 ชิ้น ราคาชิ้นละ 180 บาท สัญญาเกิดที่จังหวัดแพร่ (4) นายหนึ่งและนายสองทำสัญญาซื้อขายไม้แกะสลักจำนวน 1,000 ชิ้น ราคาชิ้นละ 180 บาท สัญญาเกิดที่จังหวัดกรุงเทพมหานคร (5) สัญญายังไม่เกิด เพราะนายสองยังไม่ตอบรับ","(1) นายหนึ่งและนายสองทำสัญญาซื้อขายไม้ แกะสลักจำนวน 1,000 ชิ้น 190 บาท สัญญาเกิดที่จังหวัดแพร่",TRUE,TRUE,TRUE,
2021,14,ตามหลักกฎหมายที่ระบุว่า “ผู้ใดใส่ความผู้อื่นต่อบุคคลที่สามโดยประการที่น่าจะทำให้ผู้อื่นนั้นเสียชื่อเสียง ถูกดูหมิ่น หรือถูกเกลียดชัง ผู้นั้นกระทำความผิดฐานหมิ่นประมาท” ในกรณีที่นายเอ โกรธนายบีเนื่องจากนายบียืมเงินของตนแล้วไม่ใช้คืน นายเอจึงชี้หน้าด่า นายบีว่า “ไอ้ชาติชั่ว ลูกไม่มีพ่อไม่มีแม่” ข้อใดถูกต้อง,(1) นายเอ กระทำความผิดฐานหมิ่นประมาท เพราะทำให้นายบีเสียชื่อเสียง (2) นายเอ กระทำความผิดฐานหมิ่นประมาท ตามสุภาษิตว่า ข้อความที่กล่าว ยิ่งจริงยิ่งหมิ่นประมาท (3) นายเอ ไม่ต้องรับผิดฐานหมิ่นประมาท เพราะไม่ได้ใส่ความต่อบุคคลที่สาม (4) นายเอ ไม่ได้กระทำความผิดฐานหมิ่นประมาท เพราะข้อความที่กล่าว ไม่เป็นความจริง บุคคลทุกคนต้องมีพ่อมีแม่ (5) นายเอ ไม่ได้กระทำความผิดฐานหมิ่นประมาท เพราะนายเอบันดาลโทสะเนื่องจากนายบีไม่ใช้เงินคืน,(3) นายเอ ไม่ต้องรับผิดฐานหมิ่นประมาท เพราะไม่ได้ใส่ความต่อบุคคลที่สาม นายเอ ไม่ได้กระทำความผิดฐานหมิ่นประมาท เพราะข้อความที่กล่าว ไม่เป็นความจริง บุคคลทุกคนต้องมีพ่อมีแม่,TRUE,TRUE,TRUE,
2021,15,ปฏิญญาสากลว่าด้วยสิทธิมนุษยชนมีความสำคัญต่อการอยู่ร่วมกันอย่างสันติสุขตามข้อใด,(1) เป็นข้อบังคับให้กฎหมายของทุกรัฐต้องเป็นไปตามตัวบทที่ปรากฏอยู่ในเอกสารปฏิญญา (2) เป็นบรรทัดฐานสำคัญในการคุ้มครองสิทธิที่มีความเป็นสากลสําหรับประเทศภาคีที่ร่วมลงนาม (3) เป็นกฎหมายสากลที่ปัจเจกชนไม่จำกัดเชื้อชาติสามารถใช้ฟ้องร้องกับรัฐได้หากมีการถูกละเมิด (4) เป็นกลไกสากลในการตรวจสอบการใช้อำนาจรัฐที่ไม่เหมาะสมและมีการเลือกปฏิบัติ (5) เป็นแผนแม่บทในการขับเคลื่อนประชาคมโลกที่ให้คุณค่ากับการสร้างสังคมที่ปราศจากความเหลื่อมล้ำ,(2) เป็นบรรทัดฐานสำคัญในการคุ้มครองสิทธิ ที่มีความเป็นสากลสำหรับประเทศภาคีที่ร่วมลงนาม,TRUE,TRUE,TRUE,
2021,16,การอนุรักษ์วัฒนธรรมไทยอย่างยั่งยืน จำเป็นต้องส่งเสริมแนวทาง การอนุรักษ์บนหลักการใดเป็นสำคัญ,(1) การหลอมรวมทางวัฒนธรรมให้เป็นหนึ่งเดียว (2) การปกป้องคุ้มครองวัฒนธรรมไม่ให้สูญหาย (3) การดัดแปลงวัฒนธรรมเป็นสินค้าและทุน (4) การยืดหยุ่นปรับเปลี่ยนให้ทันต่อการเปลี่ยนแปลง (5) การไม่จำกัดช่องทางในการรับวัฒนธรรมใหม่,(4) การยืดหยุ่นปรับเปลี่ยนให้ทันต่อการเปลี่ยนแปลง,TRUE,TRUE,TRUE,
2021,17,ข้อใดไม่ใช่วัฒนธรรมไทยที่รับมาจากกลุ่มวัฒนธรรมของชนชาติอื่น,(1) การใช้คำราชาศัพท์ (2) วิถีเกษตรกรในการปลูกข้าว (3) พิธีเซ่นไหว้บรรพบุรุษในวันตรุษ (4) การบวงสรวงพระภูมิเจ้าที่เทพยดา (5) การใช้เหรียญกษาปณ์ในการแลกเปลี่ยนสินค้า,(2) วิถีเกษตรกรในการปลูกข้าว,TRUE,TRUE,TRUE,
2021,18,ในทางรัฐศาสตร์ ข้อใดถูกต้อง,(1) รัฐรวมจะมีกษัตริย์เป็นประมุขไม่ได้ (2) กษัตริย์เป็นประมุขมีได้แต่ในรัฐเดี่ยว (3) สหพันธรัฐเกิดขึ้นจากรัฐสมาชิกเข้าร่วมด้วยการทำสนธิสัญญา (4) สมาพันธรัฐเกิดขึ้นจากรัฐสมาชิกเข้าร่วมด้วยการตรารัฐธรรมนูญ (5) สมาคมประชาชาติแห่งเอเชียตะวันออกเฉียงใต้มีลักษณะใกล้เคียงกับรัฐที่มารวมกันแบบสมาพันธรัฐ,(5) สมาคมประชาชาติแห่งเอเชียตะวันออกเฉียงใต้มีลักษณะใกล้เคียงกับรัฐที่มารวมกันแบบสมาพันธรัฐ,TRUE,TRUE,TRUE,
2021,19,ภายใต้รัฐธรรมนูญ ฐานะหรือพระราชอำนาจใด เป็นพระเกียรติยศอันไม่ใช่ พระราชอำนาจที่สามารถใช้ด้วยพระองค์เองได้อย่างแท้จริง,(1) พระฐานะเป็นอัครศาสนูปถัมภก (2) พระราชอำนาจในการบังคับบัญชาทุกเหล่าทัพ (3) พระราชอำนาจในการแต่งตั้งบุคคลเป็นองคมนตรี (4) พระราชอำนาจในการแต่งตั้งข้าราชการในพระองค์ (5) พระราชอำนาจในการแก้ไขเพิ่มเติมกฎมณเทียรบาลว่าด้วยการสืบสันตติวงศ์,(2) พระราชอำนาจในการบังคับบัญชา ทุกเหล่าทัพ,TRUE,TRUE,TRUE,
2021,20,ข้อใดกล่าวถึงอิทธิพลของระบอบเสรีประชาธิปไตย (liberal democracy) ที่มีต่อประชาชนในเรื่องความเสมอภาคไม่ถูกต้อง,(1) ประชาชนได้รับประโยชน์ตอบแทนทางเศรษฐกิจอย่างเสมอภาคกัน (2) ประชาชนมีความเสมอภาคทางโอกาสที่จะเข้าถึงบริการของรัฐ (3) ประชาชนมีความเสมอภาคภายใต้กฎหมายเดียวกัน (4) ประชาชนมีสิทธิได้รับการปกป้องจากรัฐเสมอภาคกัน (5) ประชาชนมีสิทธิทางการเมืองเสมอภาคกัน,(1) ประชาชนได้รับประโยชน์ตอบแทนทางเศรษฐกิจอย่างเสมอภาคกัน,TRUE,TRUE,TRUE,
2021,21,ใช้สถานการณ์ต่อไปนี้ตอบคำถามข้อ 21-22 ภายใต้กระแสโลกาภิวัตน์ทางเศรษฐกิจ รัฐชาติกำลังกลายรูปสู่รัฐตลาด โดยผิวเผิน อาจดูคล้ายการเพิ่มอำนาจแก่ภาคสังคมหรือเป็นการขยายตัวสู่ประชาธิปไตย แต่ในความเป็นจริงแล้ว สภาพการณ์นี้เท่ากับเป็นการถ่ายเทอธิปไตยหลายส่วนของรัฐ ไปสู่กลไกตลาดเสียมากกว่า จากสถานการณ์ดังกล่าว สร้างความเสื่อมแก่อุดมคติหรือแนวคิดสำคัญทางการเมือง ยกเว้นข้อใด,(1) ความเป็นชาติ (2) ผลประโยชน์ส่วนรวม (3) ความชอบธรรมของรัฐ (4) การวางแผนพัฒนาโดยส่วนกลาง (5) การพึ่งพาอาศัยซึ่งกันและกันระหว่างประเทศ,(5) การพึ่งพาอาศัยซึ่งกันและกันระหว่างประเทศ,TRUE,TRUE,TRUE,
2021,22,ใช้สถานการณ์ต่อไปนี้ตอบคำถามข้อ 21-22 ภายใต้กระแสโลกาภิวัตน์ทางเศรษฐกิจ รัฐชาติกำลังกลายรูปสู่รัฐตลาด โดยผิวเผิน อาจดูคล้ายการเพิ่มอำนาจแก่ภาคสังคมหรือเป็นการขยายตัวสู่ประชาธิปไตย แต่ในความเป็นจริงแล้ว สภาพการณ์นี้เท่ากับเป็นการถ่ายเทอธิปไตยหลายส่วนของรัฐ ไปสู่กลไกตลาดเสียมากกว่า จากสถานการณ์และสภาพปัญหาดังกล่าวข้างต้น ข้อใดเป็นแนวทางแก้ไขปัญหาที่สอดคล้องกับหลักการของระบอบประชาธิปไตย,(1) ปลูกฝังแนวคิดชาตินิยม (2) เน้นวางแผนพัฒนาโดยส่วนกลาง (3) เพิ่มอำนาจแก่รัฐในการควบคุมระบบตลาด (4) ขยายการมีส่วนร่วมของประชาชนในการร่วมตัดสินใจทางเศรษฐกิจ (5) ยกเลิกระเบียบกฎหมายทั้งหมดที่ขัดขวางเสรีภาพในการดำเนินกิจกรรมทางเศรษฐกิจ,(4) ขยายการมีส่วนร่วมของประชาชนใน การร่วมตัดสินใจทางเศรษฐกิจ,TRUE,TRUE,TRUE,
2021,23,ข้อใดไม่จัดว่าเป็นปัจจัยทุนหรือสินค้าทุนตามความหมายทางเศรษฐศาสตร์,(1) ไม้สอยมะพร้าว (2) ลิงที่ใช้เก็บมะพร้าว (3) กระต่ายขูดมะพร้าว (4) มะพร้าวที่เก็บมาจากสวน (5) รถกระบะที่บรรทุกมะพร้าว,(4) มะพร้าวที่เก็บมาจากสวน,TRUE,TRUE,TRUE,
2021,24,การสูงขึ้นของราคาหน้ากากอนามัยในช่วงที่เกิดการระบาดของเชื้อไวรัสโคโรนา (COVID - 19) เกิดขึ้นใหม่ ๆ ในแทบทุกประเทศมาจากสาเหตุใดมากที่สุด,(1) การลดลงของอุปทานตลาด (2) การเพิ่มขึ้นของอุปสงค์ตลาด (3) การเพิ่มขึ้นของต้นทุนการผลิต (4) การกักตุนสินค้าของผู้จําหน่าย (5) การกำหนดราคาขั้นสูงของรัฐบาล,(2) การเพิ่มขึ้นของอุปสงค์ตลาด,TRUE,TRUE,TRUE,
2021,25,เมื่อกลุ่ม OPEC ประกาศลดปริมาณการผลิตน้ำมันลง ทำให้ราคาน้ำมันในตลาดโลกสูงขึ้น ส่งผลต่อตลาดน้ำมันเบนซินซึ่งถือเป็นสินค้าจำเป็นของไทย โดยราคาขายปลีก น้ำมันเบนซินในประเทศสูงขึ้นอย่างมากและมีผลกระทบต่อการดำรงชีวิตของคนในประเทศ จากสถานการณ์ข้างต้น ถ้ารัฐบาลต้องการช่วยเหลือผู้บริโภคน้ำมันเบนซิน รัฐบาลควรใช้มาตรการตามข้อใด,(1) กำหนดราคาน้ำมันเบนซิน ณ จุดดุลยภาพ (2) กำหนดโควตาการผลิตน้ำมันเบนซินให้น้อยลง (3) กำหนดราคาขั้นสูงในตลาดซื้อขายน้ำมันเบนซิน (4) กำหนดราคาขั้นต่ำในตลาดซื้อขายน้ำมันเบนซิน (5) กำหนดค่าจ้างขั้นต่ำในอุตสาหกรรมการผลิตน้ำมัน,(3) กำหนดราคาขั้นสูงในตลาดซื้อขายน้ำมันเบนซิน,TRUE,TRUE,TRUE,
2021,26,กำหนดลักษณะต่าง ๆ ของตลาดสินค้าและบริการ ดังนี้ ก. มีผู้ซื้อและผู้ขายจำนวนมาก ข. ผู้ผลิตไม่มีอำนาจในการกำหนดราคา ค. สินค้ามีลักษณะเหมือนกันทุกประการ ง. สินค้ามีความแตกต่างกัน แต่ใช้แทนกันได้ จ. มีอุปสรรคในการเข้าหรือออกจากตลาด ฉ. การเข้าหรือออกจากตลาดเป็นไปอย่างเสรี ช. ในระยะยาวหน่วยผลิตไม่มีกำไรเกินปกติ ข้อใดเป็นลักษณะของตลาดแข่งขันสมบูรณ์ที่มีความเหมือนกับตลาดกึ่งแข่งขันกึ่งผูกขาด,(1) ก ค และ จ (2) ก ค และ ฉ (3) ก ฉ และ ช (4) ข ค และ ช (5) ข ง และ ฉ,(3) ก ฉ และ ช,TRUE,TRUE,TRUE,
2021,27,ข้อใดกล่าวไม่ถูกต้องเกี่ยวกับสหกรณ์ในประเทศไทย,(1) วันสหกรณ์แห่งชาติ ตรงกับวันที่ 26 กุมภาพันธ์ ของทุกปี (2) พระบิดาแห่งการสหกรณ์ไทย คือ พระราชวรวงศ์เธอ กรมหมื่นพิทยาลงกรณ์ (3) ร้านสหกรณ์ได้ถูกจัดตั้งขึ้นเป็นแห่งแรกที่อำเภอเสนา จังหวัดพระนครศรีอยุธยา พ. ศ. 2480 (4) รูปแบบของไรฟ์ไฟเซน คือ สหกรณ์เพื่อการกู้ยืมเงินที่มีขนาดเล็ก สมาชิกจะได้มีความรับผิดชอบร่วมกัน ทำให้สะดวกแก่การควบคุม (5) ประเภทสหกรณ์ของไทยที่จดทะเบียนตามพระราชบัญญัติสหกรณ์ พ. ศ. 2542 มี 5 ประเภท ประกอบด้วย สหกรณ์การเกษตร สหกรณ์นิคม สหกรณ์ประมง สหกรณ์ออมทรัพย์ และสหกรณ์ร้านค้า,(5) ประเภทสหกรณ์ของไทยที่จดทะเบียนตามพระราชบัญญัติสหกรณ์ พ. ศ. 2542 มี 5 ประเภท ประกอบด้วย สหกรณ์การเกษตร สหกรณ์นิคม สหกรณ์ประมง สหกรณ์ออมทรัพย์ และสหกรณ์ร้านค้า,TRUE,TRUE,TRUE,
2021,28,ข้อใดคือสาเหตุหลักที่มีการอัญเชิญหลักปรัชญาเศรษฐกิจพอเพียงมาไว้ในแผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ,(1) เกิดการขาดดุลงบประมาณจำนวนมหาศาล (2) รายได้ของคนในประเทศลดลงอย่างต่อเนื่อง (3) สัดส่วนหนี้สาธารณะต่อ GDP ของประเทศค่อนข้างสูง (4) ราคาอสังหาริมทรัพย์ตกต่ำจนทำให้มีผลกระทบต่อเศรษฐกิจของประเทศ (5) เกิดปัญหาวิกฤตเศรษฐกิจอย่างรุนแรง และมีภาวะการว่างงานจำนวนมาก,(5) เกิดปัญหาวิกฤตเศรษฐกิจอย่างรุนแรง และมีภาวะการว่างงานจำนวนมาก,TRUE,TRUE,TRUE,
2021,29,เงินเฟ้อที่เกิดจากการเพิ่มขึ้นของค่าจ้างแรงงาน เป็นสาเหตุของเงินเฟ้อในข้อใด,(1) อุปสงค์เพิ่มขึ้น (2) การบวกส่วนเพิ่ม (3) วัฏจักรเศรษฐกิจ (4) ต้นทุนการผลิตสูงขึ้น (5) ด้านโครงสร้างเศรษฐกิจ,(4) ต้นทุนการผลิตสูงขึ้น,TRUE,TRUE,TRUE,
2021,30,รัฐบาลจะก่อหนี้สาธารณะเมื่อเกิดเหตุการณ์ใด,(1) ราคาสินค้าเพิ่มขึ้นอย่างต่อเนื่อง เพราะความต้องการซื้อสินค้าเพิ่มขึ้นอย่างรวดเร็ว (2) การลงทุนในภาคเอกชนลดลง ทำให้เกิดปัญหาการว่างงานรุนแรง (3) รัฐบาลต้องการดำเนินนโยบายงบประมาณเกินดุล (4) การขยายตัวทางเศรษฐกิจเพิ่มขึ้นในอัตราสูง (5) กลไกราคาในประเทศทำงานไม่ได้,(2) การลงทุนในภาคเอกชนลดลง ทำให้เกิดปัญหาการว่างงานรุนแรง,TRUE,TRUE,TRUE,
2021,31,ข้อใดกล่าวถูกต้องเกี่ยวกับการค้าระหว่างประเทศ,(1) แต่ละประเทศในโลกมีระบบเศรษฐกิจที่แตกต่างกันจีงต้องแลกเปลี่ยนสินค้าระหว่างกัน (2) ประเทศที่ส่งเสริมการส่งออกสินค้าเกษตรจะขาดดุลการค้ากับประเทศคู่ค้าเสมอเนื่องจากเป็นสินค้าที่มีมูลค่าต่า (3) ทุกประเทศพยายามพัฒนาการผลิตเพื่อให้ต้นทุนต่ำเพื่อสามารถส่งออกสินค้าได้ทุกชนิดเป็นการส่งเสริมการค้าระหว่างประเทศ (4) พลเมืองแต่ละประเทศมีความชำนาญในการผลิตสินค้าต่างชนิดกัน และมีความต้องการบริโภคสินค้าที่หลากหลาย จึงต้องเกิดการค้าระหว่างกัน (5) การค้าระหว่างประเทศทำให้เกิดการเลียนแบบการบริโภค เป็นการสร้างโอกาสทางการค้าให้ประเทศกำลังพัฒนาส่งสินค้าไปขายยังประเทศพัฒนาแล้วได้มากขึ้น,(4) พลเมืองแต่ละประเทศมีความชำนาญในการผลิตสินค้าต่างชนิดกัน และมีความต้องการบริโภคสินค้าที่หลากหลาย จึงต้องเกิดการค้าระหว่างกัน,TRUE,TRUE,TRUE,
